x,ell,P_reference,P_forward,P_backward,abs_err_forward,rel_err_forward,abs_err_backward,rel_err_backward
0.5,1,0.5,0.5,-7.3788837858704222,0.0,0,7.87888378587042215173141812556423246860504150390625,15.7577675717408443034628362511284649372100830078125
0.5,2,-0.125,-0.125,-6.0341628394028168,0.000,0,5.90916283940281683584316851920448243618011474609375,47.27330271522253468674534815363585948944091796875
0.5,3,-0.43750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,-0.4375,-0.10921317558873243,1E-110,2.2857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142E-110,0.32828682441126756652582940887441509403288364410400390625000000000000000000000000000000000000000000000000000001,0.75036988436861158063046722028437735778944832938058035714285714285714285714285714285714285714285714285714285715
0.5,4,-0.28906250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,-0.2890625,4.4300606009119718,1E-110,3.4594594594594594594594594594594594594594594594594594594594594594594594594594594594594594594594594594594594593E-110,4.7191231009119718464717152528464794158935546875000000000000000000000000000000000000000000000000000000000000000,16.325615051803578279685933847685117979307432432432432432432432432432432432432432432432432432432432432432432432
0.5,5,0.08984375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.08984375,4.0744250812917606,0E-110,0,3.9845813312917606197061104467138648033142089843750000000000000000000000000000000000000000000000000000000000000,44.350122643943074723685403232989103897758152173913043478260869565217391304347826086956521739130434782608695652
0.5,6,0.32324218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.3232421875,0.043172490424138107,0E-110,0,0.28006969707586189255454911517517757602035999298095703125000000000000000000000000000000000000000000000000000000,0.86643918370296851352223049528514150406298680608006042296072507552870090634441087613293051359516616314199395770
0.5,7,0.22314453125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,0.22314453125000006,-3.4522756142848094,5.551115123125782702118158340454101562499999999999999999999999999999999999999999999999999999999E-17,2.4876769742147927732905882453501094091903719912472647702407002188183807439824945295404814004371886214442013128E-16,3.6754201455348094462749486410757526755332946777343750000000000000000000000000000000000000000000000000000000000,16.471029448698664652015524763507968226459928884026258205689277899343544857768052516411378555798687089715536104
0.5,8,-0.07363891601562499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,-0.073638916015624944,-3.2742843175131293,5.551115123125782702118158340454101562499999999999999999999999999999999999999999999999999999999E-17,7.5382901100118378608788981558226274347285536676336510567757977621218400331537505180273518441760145876502279331E-16,3.2006454014975043165236456843558698892593383789062500000000000000000000000000000000000000000000000000000000000,43.464048286891927660110576786147179664836303356817239950269374222958972233733941152092830501450476585163696649
0.5,9,-0.26789855957031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.2678985595703125,-0.023690198287014113,0E-110,0,0.24420836128329838701778164988809294300153851509094238281250000000000000000000000000000000000000000000000000000,0.91157026627910480672081438782628348308645145098820983083670330922139317651079341573161701885287919348408042376
0.5,10,-0.18822860717773437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,-0.18822860717773438,2.924350197389153,1E-110,5.3126887299110309466388342824716778469083760614474190868005593498571225908436860344932411892264353606387937496E-110,3.1125788045668874026716821390436962246894836425781250000000000000000000000000000000000000000000000000000000000,16.536162335982452045598472785551561581683318809152260705672537137993231056076849806456842915915124739071398171
0.5,11,0.06387138366699218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.06387138366699216,2.812961732314204,2.775557561562891351059079170227050781250000000000000000000000000000000000000000000000000000000E-17,4.3455416216343213207037432436467883059097560247260130797025711470122734195359393197360169618060739988652312838E-16,2.7490903486472118011363363621057942509651184082031250000000000000000000000000000000000000000000000000000000000,43.041033258026977059580360098417972832741063696359781407710454803356526413234986711261086391734105772389285394
0.5,12,0.23375296592712402343750000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,0.23375296592712397,0.015100645861055683,5.551115123125782702118158340454101562500000000000000000000000000000000000000000000000000000001E-17,2.3747784765462294532328129159522699710637464543654780397600647062363389162521380902888627552580644944927281980E-16,0.21865232006606834073980660804181752610020339488983154296875000000000000000000000000000000000000000000000000001,0.93539912616225997121504095172044480130900338728579573677290905734314806447368555257840684352085970353854580282
0.5,13,0.16580426692962646484375000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,0.16580426692962644,-2.5820602088082505,2.775557561562891351059079170227050781250000000000000000000000000000000000000000000000000000001E-17,1.6739964615874100751994978671576793467671603395579879312687697673465543434418963135943264165451037811667111232E-16,2.7478644757378769547528918337775394320487976074218750000000000000000000000000000000000000000000000000000000000,16.572941858632464876696151724040427661307659179490202873459504035971807512867873060472352856168131100960767635
0.5,14,-0.05717363953590393066406250000000000000000000000000000000000000000000000000000000000000000000000000000000000001,-0.057173639535903903,-2.5038658010789367,2.775557561562891351059079170227050781250000000000000000000000000000000000000000000000000000001E-17,4.8546105934359755592987804083445360761331276789498073684248934935825094387126132893112020304130908379721115550E-16,2.4466921615430328174056739953812211751937866210937500000000000000000000000000000000000000000000000000000000000,42.794060014433012504193329277334475239896811401412301419546931369365246250968891733809278320959493418833847896
